iso3,year,indicator_code,value
ETH,2007,SH.IMM.MEAS,49
ETH,2008,SH.IMM.MEAS,54
ETH,2009,SH.IMM.MEAS,59
ETH,2010,SH.IMM.MEAS,64
ETH,2011,SH.IMM.MEAS,68
ETH,2012,SH.IMM.MEAS,62
ETH,2013,SH.IMM.MEAS,55
ETH,2014,SH.IMM.MEAS,54
ETH,2015,SH.IMM.MEAS,56
ETH,2016,SH.IMM.MEAS,57
ETH,2017,SH.IMM.MEAS,59
ETH,2018,SH.IMM.MEAS,54
ETH,2019,SH.IMM.MEAS,56
ETH,2020,SH.IMM.MEAS,57
ETH,2021,SH.IMM.MEAS,60
ETH,2022,SH.IMM.MEAS,62
ETH,2000,SH.MLR.INCD.P3,189.18
ETH,2001,SH.MLR.INCD.P3,210.9
ETH,2002,SH.MLR.INCD.P3,193.55
ETH,2003,SH.MLR.INCD.P3,208.94
ETH,2004,SH.MLR.INCD.P3,217.88
ETH,2005,SH.MLR.INCD.P3,149.48
ETH,2006,SH.MLR.INCD.P3,138.01
ETH,2007,SH.MLR.INCD.P3,116.37
ETH,2008,SH.MLR.INCD.P3,96.3
ETH,2009,SH.MLR.INCD.P3,133.79
ETH,2010,SH.MLR.INCD.P3,153.84
ETH,2011,SH.MLR.INCD.P3,143.7
ETH,2012,SH.MLR.INCD.P3,159.67
ETH,2013,SH.MLR.INCD.P3,184.1
ETH,2014,SH.MLR.INCD.P3,144.07
ETH,2015,SH.MLR.INCD.P3,130.06
ETH,2016,SH.MLR.INCD.P3,92.89
ETH,2017,SH.MLR.INCD.P3,70.71
ETH,2018,SH.MLR.INCD.P3,36.46
ETH,2019,SH.MLR.INCD.P3,33.61
ETH,2020,SH.MLR.INCD.P3,52.28
ETH,2021,SH.MLR.INCD.P3,45.56
ETH,2022,SH.MLR.INCD.P3,59.89
ETH,2000,SH.STA.MMRT,870
ETH,2001,SH.STA.MMRT,856
ETH,2002,SH.STA.MMRT,826
ETH,2003,SH.STA.MMRT,797
ETH,2004,SH.STA.MMRT,764
ETH,2005,SH.STA.MMRT,754
ETH,2006,SH.STA.MMRT,729
ETH,2007,SH.STA.MMRT,704
ETH,2008,SH.STA.MMRT,678
ETH,2009,SH.STA.MMRT,649
ETH,2010,SH.STA.MMRT,619
ETH,2011,SH.STA.MMRT,588
ETH,2012,SH.STA.MMRT,545
ETH,2013,SH.STA.MMRT,494
ETH,2014,SH.STA.MMRT,444
ETH,2015,SH.STA.MMRT,401
ETH,2016,SH.STA.MMRT,364
ETH,2017,SH.STA.MMRT,327
ETH,2018,SH.STA.MMRT,297
ETH,2019,SH.STA.MMRT,269
ETH,2020,SH.STA.MMRT,244
ETH,2021,SH.STA.MMRT,250
ETH,2022,SH.STA.MMRT,207
ETH,2000,SH.XPD.CHEX.PC.CD,5.28970861
ETH,2001,SH.XPD.CHEX.PC.CD,5.50955105
ETH,2002,SH.XPD.CHEX.PC.CD,5.14964151
ETH,2003,SH.XPD.CHEX.PC.CD,5.70984173
ETH,2004,SH.XPD.CHEX.PC.CD,5.7385993
ETH,2005,SH.XPD.CHEX.PC.CD,6.4820013
ETH,2006,SH.XPD.CHEX.PC.CD,8.42413712
ETH,2007,SH.XPD.CHEX.PC.CD,11.63210678
ETH,2008,SH.XPD.CHEX.PC.CD,13.03863621
ETH,2009,SH.XPD.CHEX.PC.CD,15.1445961
ETH,2010,SH.XPD.CHEX.PC.CD,16.17102051
ETH,2011,SH.XPD.CHEX.PC.CD,14.62286568
ETH,2012,SH.XPD.CHEX.PC.CD,20.00217628
ETH,2013,SH.XPD.CHEX.PC.CD,19.26698494
ETH,2014,SH.XPD.CHEX.PC.CD,21.6064415
ETH,2015,SH.XPD.CHEX.PC.CD,23.21817207
ETH,2016,SH.XPD.CHEX.PC.CD,24.34373283
ETH,2017,SH.XPD.CHEX.PC.CD,24.18239403
ETH,2018,SH.XPD.CHEX.PC.CD,23.5205574
ETH,2019,SH.XPD.CHEX.PC.CD,25.93511963
ETH,2020,SH.XPD.CHEX.PC.CD,28.28001595
ETH,2021,SH.XPD.CHEX.PC.CD,26.06931114
ETH,2022,SH.XPD.CHEX.PC.CD,27.06845474
ETH,2000,SP.DYN.IMRT.IN,92.3
ETH,2001,SP.DYN.IMRT.IN,88.9
ETH,2002,SP.DYN.IMRT.IN,85.3
ETH,2003,SP.DYN.IMRT.IN,81.7
ETH,2004,SP.DYN.IMRT.IN,78
ETH,2005,SP.DYN.IMRT.IN,74.4
ETH,2006,SP.DYN.IMRT.IN,70.9
ETH,2007,SP.DYN.IMRT.IN,67.7
ETH,2008,SP.DYN.IMRT.IN,64.7
ETH,2009,SP.DYN.IMRT.IN,61.8
ETH,2010,SP.DYN.IMRT.IN,59.2
ETH,2011,SP.DYN.IMRT.IN,56.8
ETH,2012,SP.DYN.IMRT.IN,54.4
ETH,2013,SP.DYN.IMRT.IN,52.2
ETH,2014,SP.DYN.IMRT.IN,50
ETH,2015,SP.DYN.IMRT.IN,47.9
ETH,2016,SP.DYN.IMRT.IN,45.9
ETH,2017,SP.DYN.IMRT.IN,44
ETH,2018,SP.DYN.IMRT.IN,42.3
ETH,2019,SP.DYN.IMRT.IN,40.8
ETH,2020,SP.DYN.IMRT.IN,39.4
ETH,2021,SP.DYN.IMRT.IN,49.9
ETH,2022,SP.DYN.IMRT.IN,48.3
ETH,2000,SP.DYN.LE00.IN,50.88
ETH,2001,SP.DYN.LE00.IN,51.428
ETH,2002,SP.DYN.LE00.IN,52.085
ETH,2003,SP.DYN.LE00.IN,52.877
ETH,2004,SP.DYN.LE00.IN,53.735
ETH,2005,SP.DYN.LE00.IN,54.364
ETH,2006,SP.DYN.LE00.IN,55.402
ETH,2007,SP.DYN.LE00.IN,56.566
ETH,2008,SP.DYN.LE00.IN,57.733
ETH,2009,SP.DYN.LE00.IN,58.715
ETH,2010,SP.DYN.LE00.IN,59.709
ETH,2011,SP.DYN.LE00.IN,60.595
ETH,2012,SP.DYN.LE00.IN,61.443
ETH,2013,SP.DYN.LE00.IN,62.161
ETH,2014,SP.DYN.LE00.IN,62.927
ETH,2015,SP.DYN.LE00.IN,63.592
ETH,2016,SP.DYN.LE00.IN,64.162
ETH,2017,SP.DYN.LE00.IN,64.766
ETH,2018,SP.DYN.LE00.IN,65.257
ETH,2019,SP.DYN.LE00.IN,65.741
ETH,2020,SP.DYN.LE00.IN,65.969
ETH,2021,SP.DYN.LE00.IN,65.33
ETH,2022,SP.DYN.LE00.IN,66.897
GAB,2000,SH.DYN.MORT,73.3
GAB,2001,SH.DYN.MORT,71.5
GAB,2002,SH.DYN.MORT,69.6
GAB,2003,SH.DYN.MORT,67.7
GAB,2004,SH.DYN.MORT,65.6
GAB,2005,SH.DYN.MORT,63.6
GAB,2006,SH.DYN.MORT,61.8
GAB,2007,SH.DYN.MORT,59.7
GAB,2008,SH.DYN.MORT,57.6
GAB,2009,SH.DYN.MORT,55.6
GAB,2010,SH.DYN.MORT,53.4
GAB,2011,SH.DYN.MORT,51.3
GAB,2012,SH.DYN.MORT,49.4
GAB,2013,SH.DYN.MORT,47.3
GAB,2014,SH.DYN.MORT,45.8
GAB,2015,SH.DYN.MORT,44.4
GAB,2016,SH.DYN.MORT,42.7
GAB,2017,SH.DYN.MORT,41.4
GAB,2018,SH.DYN.MORT,39.9
GAB,2019,SH.DYN.MORT,38.5
GAB,2020,SH.DYN.MORT,36.8
GAB,2021,SH.DYN.MORT,35.8
GAB,2022,SH.DYN.MORT,34.7
GAB,2000,SH.IMM.IDPT,45
GAB,2001,SH.IMM.IDPT,45
GAB,2002,SH.IMM.IDPT,45
GAB,2003,SH.IMM.IDPT,45
GAB,2004,SH.IMM.IDPT,45
GAB,2005,SH.IMM.IDPT,45
GAB,2006,SH.IMM.IDPT,45
GAB,2007,SH.IMM.IDPT,81
GAB,2008,SH.IMM.IDPT,82
GAB,2009,SH.IMM.IDPT,76
GAB,2010,SH.IMM.IDPT,67
GAB,2011,SH.IMM.IDPT,75
GAB,2012,SH.IMM.IDPT,82
GAB,2013,SH.IMM.IDPT,79
GAB,2014,SH.IMM.IDPT,70
GAB,2015,SH.IMM.IDPT,80
GAB,2016,SH.IMM.IDPT,75
GAB,2017,SH.IMM.IDPT,75
GAB,2018,SH.IMM.IDPT,70
GAB,2019,SH.IMM.IDPT,70
GAB,2020,SH.IMM.IDPT,63
GAB,2021,SH.IMM.IDPT,75
GAB,2022,SH.IMM.IDPT,60
GAB,2000,SH.IMM.MEAS,55
GAB,2001,SH.IMM.MEAS,55
GAB,2002,SH.IMM.MEAS,55
GAB,2003,SH.IMM.MEAS,55
GAB,2004,SH.IMM.MEAS,55
GAB,2005,SH.IMM.MEAS,55
GAB,2006,SH.IMM.MEAS,55
GAB,2007,SH.IMM.MEAS,62
GAB,2008,SH.IMM.MEAS,67
GAB,2009,SH.IMM.MEAS,63
GAB,2010,SH.IMM.MEAS,62
GAB,2011,SH.IMM.MEAS,72
GAB,2012,SH.IMM.MEAS,71
GAB,2013,SH.IMM.MEAS,70
GAB,2014,SH.IMM.MEAS,61
GAB,2015,SH.IMM.MEAS,68
GAB,2016,SH.IMM.MEAS,64
GAB,2017,SH.IMM.MEAS,63
GAB,2018,SH.IMM.MEAS,59
GAB,2019,SH.IMM.MEAS,62
GAB,2020,SH.IMM.MEAS,53
GAB,2021,SH.IMM.MEAS,64
GAB,2022,SH.IMM.MEAS,52
GAB,2000,SH.MLR.INCD.P3,364.66
GAB,2001,SH.MLR.INCD.P3,353.69
GAB,2002,SH.MLR.INCD.P3,323.31
GAB,2003,SH.MLR.INCD.P3,259.04
GAB,2004,SH.MLR.INCD.P3,196.66
GAB,2005,SH.MLR.INCD.P3,158.04
GAB,2006,SH.MLR.INCD.P3,131.79
GAB,2007,SH.MLR.INCD.P3,121.2
GAB,2008,SH.MLR.INCD.P3,124.41
GAB,2009,SH.MLR.INCD.P3,147.03
GAB,2010,SH.MLR.INCD.P3,177.88
GAB,2011,SH.MLR.INCD.P3,195.4
GAB,2012,SH.MLR.INCD.P3,200.15
GAB,2013,SH.MLR.INCD.P3,199.19
GAB,2014,SH.MLR.INCD.P3,193.87
GAB,2015,SH.MLR.INCD.P3,185.36
GAB,2016,SH.MLR.INCD.P3,182.55
GAB,2017,SH.MLR.INCD.P3,184.66
GAB,2018,SH.MLR.INCD.P3,186.73
GAB,2019,SH.MLR.INCD.P3,190.72
GAB,2020,SH.MLR.INCD.P3,193.57
GAB,2021,SH.MLR.INCD.P3,189.19
GAB,2022,SH.MLR.INCD.P3,188.68
GAB,2000,SH.STA.MMRT,178
GAB,2001,SH.STA.MMRT,160
GAB,2002,SH.STA.MMRT,151
GAB,2003,SH.STA.MMRT,134
GAB,2004,SH.STA.MMRT,142
GAB,2005,SH.STA.MMRT,175
GAB,2006,SH.STA.MMRT,186
GAB,2007,SH.STA.MMRT,173
GAB,2008,SH.STA.MMRT,158
GAB,2009,SH.STA.MMRT,158
GAB,2010,SH.STA.MMRT,144
GAB,2011,SH.STA.MMRT,149
GAB,2012,SH.STA.MMRT,173
GAB,2013,SH.STA.MMRT,235
GAB,2014,SH.STA.MMRT,273
GAB,2015,SH.STA.MMRT,239
GAB,2016,SH.STA.MMRT,215
GAB,2017,SH.STA.MMRT,184
GAB,2018,SH.STA.MMRT,176
GAB,2019,SH.STA.MMRT,179
GAB,2020,SH.STA.MMRT,194
GAB,2021,SH.STA.MMRT,249
GAB,2022,SH.STA.MMRT,216
GAB,2000,SH.XPD.CHEX.PC.CD,123.197258
GAB,2001,SH.XPD.CHEX.PC.CD,120.90242767
GAB,2002,SH.XPD.CHEX.PC.CD,132.07215881
GAB,2003,SH.XPD.CHEX.PC.CD,166.59495544
GAB,2004,SH.XPD.CHEX.PC.CD,183.92318726
GAB,2005,SH.XPD.CHEX.PC.CD,188.91426086
GAB,2006,SH.XPD.CHEX.PC.CD,211.9914093
GAB,2007,SH.XPD.CHEX.PC.CD,246.78276062
GAB,2008,SH.XPD.CHEX.PC.CD,275.89450073
GAB,2009,SH.XPD.CHEX.PC.CD,277.62945557
GAB,2010,SH.XPD.CHEX.PC.CD,206.87702942
GAB,2011,SH.XPD.CHEX.PC.CD,261.37597656
GAB,2012,SH.XPD.CHEX.PC.CD,225.07722473
GAB,2013,SH.XPD.CHEX.PC.CD,261.29452515
GAB,2014,SH.XPD.CHEX.PC.CD,233.05368042
GAB,2015,SH.XPD.CHEX.PC.CD,187.27270508
GAB,2016,SH.XPD.CHEX.PC.CD,207.50273132
GAB,2017,SH.XPD.CHEX.PC.CD,192.47543335
GAB,2018,SH.XPD.CHEX.PC.CD,209.28697205
GAB,2019,SH.XPD.CHEX.PC.CD,205.99945068
GAB,2020,SH.XPD.CHEX.PC.CD,227.2480011
GAB,2021,SH.XPD.CHEX.PC.CD,228.46922302
GAB,2022,SH.XPD.CHEX.PC.CD,243.09941101
GAB,2000,SP.DYN.IMRT.IN,50.7
GAB,2001,SP.DYN.IMRT.IN,49.4
GAB,2002,SP.DYN.IMRT.IN,48.1
GAB,2003,SP.DYN.IMRT.IN,46.8
GAB,2004,SP.DYN.IMRT.IN,45.5
GAB,2005,SP.DYN.IMRT.IN,44.3
GAB,2006,SP.DYN.IMRT.IN,43.2
GAB,2007,SP.DYN.IMRT.IN,41.9
GAB,2008,SP.DYN.IMRT.IN,40.8
GAB,2009,SP.DYN.IMRT.IN,40
GAB,2010,SP.DYN.IMRT.IN,38.8
GAB,2011,SP.DYN.IMRT.IN,37.5
GAB,2012,SP.DYN.IMRT.IN,36.4
GAB,2013,SP.DYN.IMRT.IN,35.3
GAB,2014,SP.DYN.IMRT.IN,34.7
GAB,2015,SP.DYN.IMRT.IN,33.7
GAB,2016,SP.DYN.IMRT.IN,32.6
GAB,2017,SP.DYN.IMRT.IN,32
GAB,2018,SP.DYN.IMRT.IN,31.1
GAB,2019,SP.DYN.IMRT.IN,30.1
GAB,2020,SP.DYN.IMRT.IN,28.8
GAB,2021,SP.DYN.IMRT.IN,28.5
GAB,2022,SP.DYN.IMRT.IN,27.5
GAB,2000,SP.DYN.LE00.IN,61.81
GAB,2001,SP.DYN.LE00.IN,61.982
GAB,2002,SP.DYN.LE00.IN,62.175
GAB,2003,SP.DYN.LE00.IN,62.463
GAB,2004,SP.DYN.LE00.IN,62.694
GAB,2005,SP.DYN.LE00.IN,62.978
GAB,2006,SP.DYN.LE00.IN,63.259
GAB,2007,SP.DYN.LE00.IN,63.619
GAB,2008,SP.DYN.LE00.IN,64.011
GAB,2009,SP.DYN.LE00.IN,64.361
GAB,2010,SP.DYN.LE00.IN,64.715
GAB,2011,SP.DYN.LE00.IN,65.102
GAB,2012,SP.DYN.LE00.IN,65.438
GAB,2013,SP.DYN.LE00.IN,65.751
GAB,2014,SP.DYN.LE00.IN,66.07
GAB,2015,SP.DYN.LE00.IN,66.336
GAB,2016,SP.DYN.LE00.IN,66.583
GAB,2017,SP.DYN.LE00.IN,66.816
GAB,2018,SP.DYN.LE00.IN,67.043
GAB,2019,SP.DYN.LE00.IN,67.337
GAB,2020,SP.DYN.LE00.IN,67.073
GAB,2021,SP.DYN.LE00.IN,67.072
GAB,2022,SP.DYN.LE00.IN,67.713
GHA,2000,SH.DYN.MORT,99.9
GHA,2001,SH.DYN.MORT,95.8
GHA,2002,SH.DYN.MORT,91.9
GHA,2003,SH.DYN.MORT,88.2
GHA,2004,SH.DYN.MORT,85
GHA,2005,SH.DYN.MORT,82
GHA,2006,SH.DYN.MORT,79.1
GHA,2007,SH.DYN.MORT,76.2
GHA,2008,SH.DYN.MORT,73.1
GHA,2009,SH.DYN.MORT,69.8
GHA,2010,SH.DYN.MORT,66.5
GHA,2011,SH.DYN.MORT,63.3
GHA,2012,SH.DYN.MORT,60.3
GHA,2013,SH.DYN.MORT,57.5
GHA,2014,SH.DYN.MORT,54.9
GHA,2015,SH.DYN.MORT,52.5
GHA,2016,SH.DYN.MORT,50.3
GHA,2017,SH.DYN.MORT,48.2
GHA,2018,SH.DYN.MORT,46.1
GHA,2019,SH.DYN.MORT,44.1
GHA,2020,SH.DYN.MORT,42.2
GHA,2021,SH.DYN.MORT,40.3
GHA,2022,SH.DYN.MORT,38.6
GHA,2000,SH.IMM.IDPT,88
GHA,2001,SH.IMM.IDPT,79
GHA,2002,SH.IMM.IDPT,78
GHA,2003,SH.IMM.IDPT,80
GHA,2004,SH.IMM.IDPT,80
GHA,2005,SH.IMM.IDPT,84
GHA,2006,SH.IMM.IDPT,84
GHA,2007,SH.IMM.IDPT,94
GHA,2008,SH.IMM.IDPT,93
GHA,2009,SH.IMM.IDPT,94
GHA,2010,SH.IMM.IDPT,94
GHA,2011,SH.IMM.IDPT,91
GHA,2012,SH.IMM.IDPT,92
GHA,2013,SH.IMM.IDPT,90
GHA,2014,SH.IMM.IDPT,98
GHA,2015,SH.IMM.IDPT,89
GHA,2016,SH.IMM.IDPT,93
GHA,2017,SH.IMM.IDPT,99
GHA,2018,SH.IMM.IDPT,97
GHA,2019,SH.IMM.IDPT,97
GHA,2020,SH.IMM.IDPT,94
GHA,2021,SH.IMM.IDPT,98
GHA,2022,SH.IMM.IDPT,99
GHA,2000,SH.IMM.MEAS,90
GHA,2001,SH.IMM.MEAS,78
GHA,2002,SH.IMM.MEAS,78
GHA,2003,SH.IMM.MEAS,80
GHA,2004,SH.IMM.MEAS,83
GHA,2005,SH.IMM.MEAS,83
GHA,2006,SH.IMM.MEAS,85
GHA,2007,SH.IMM.MEAS,95
GHA,2008,SH.IMM.MEAS,86
GHA,2009,SH.IMM.MEAS,93
GHA,2010,SH.IMM.MEAS,93
GHA,2011,SH.IMM.MEAS,91
GHA,2012,SH.IMM.MEAS,89
GHA,2013,SH.IMM.MEAS,89
GHA,2014,SH.IMM.MEAS,92
GHA,2015,SH.IMM.MEAS,89
GHA,2016,SH.IMM.MEAS,89
GHA,2017,SH.IMM.MEAS,95
GHA,2018,SH.IMM.MEAS,92
GHA,2019,SH.IMM.MEAS,92
GHA,2020,SH.IMM.MEAS,88
GHA,2021,SH.IMM.MEAS,94
GHA,2022,SH.IMM.MEAS,95
GHA,2000,SH.MLR.INCD.P3,430.36
GHA,2001,SH.MLR.INCD.P3,411.18
GHA,2002,SH.MLR.INCD.P3,392.1
GHA,2003,SH.MLR.INCD.P3,365.98
GHA,2004,SH.MLR.INCD.P3,340.21
GHA,2005,SH.MLR.INCD.P3,323.73
GHA,2006,SH.MLR.INCD.P3,311.34
GHA,2007,SH.MLR.INCD.P3,305.83
GHA,2008,SH.MLR.INCD.P3,314.58
GHA,2009,SH.MLR.INCD.P3,340.42
GHA,2010,SH.MLR.INCD.P3,366.4
GHA,2011,SH.MLR.INCD.P3,375.14
GHA,2012,SH.MLR.INCD.P3,367.32
GHA,2013,SH.MLR.INCD.P3,344.33
GHA,2014,SH.MLR.INCD.P3,313.81
GHA,2015,SH.MLR.INCD.P3,275.99
GHA,2016,SH.MLR.INCD.P3,244.92
GHA,2017,SH.MLR.INCD.P3,226.19
GHA,2018,SH.MLR.INCD.P3,212.76
GHA,2019,SH.MLR.INCD.P3,215.27
GHA,2020,SH.MLR.INCD.P3,219.63
GHA,2021,SH.MLR.INCD.P3,212.47
GHA,2022,SH.MLR.INCD.P3,210.79
GHA,2000,SH.STA.MMRT,472
GHA,2001,SH.STA.MMRT,460
GHA,2002,SH.STA.MMRT,434
GHA,2003,SH.STA.MMRT,410
GHA,2004,SH.STA.MMRT,403
GHA,2005,SH.STA.MMRT,390
GHA,2006,SH.STA.MMRT,385
GHA,2007,SH.STA.MMRT,377
GHA,2008,SH.STA.MMRT,380
GHA,2009,SH.STA.MMRT,369
GHA,2010,SH.STA.MMRT,363
GHA,2011,SH.STA.MMRT,356
GHA,2012,SH.STA.MMRT,351
GHA,2013,SH.STA.MMRT,338
GHA,2014,SH.STA.MMRT,317
GHA,2015,SH.STA.MMRT,310
GHA,2016,SH.STA.MMRT,296
GHA,2017,SH.STA.MMRT,287
GHA,2018,SH.STA.MMRT,276
GHA,2019,SH.STA.MMRT,260
GHA,2020,SH.STA.MMRT,253
GHA,2021,SH.STA.MMRT,264
GHA,2022,SH.STA.MMRT,239
GHA,2000,SH.XPD.CHEX.PC.CD,10.46035767
GHA,2001,SH.XPD.CHEX.PC.CD,12.15051079
GHA,2002,SH.XPD.CHEX.PC.CD,14.30371571
GHA,2003,SH.XPD.CHEX.PC.CD,18.96423721
GHA,2004,SH.XPD.CHEX.PC.CD,23.57214928
GHA,2005,SH.XPD.CHEX.PC.CD,38.51657486
GHA,2006,SH.XPD.CHEX.PC.CD,49.34616852
GHA,2007,SH.XPD.CHEX.PC.CD,57.34096527
GHA,2008,SH.XPD.CHEX.PC.CD,63.45487595
GHA,2009,SH.XPD.CHEX.PC.CD,62.44382095
GHA,2010,SH.XPD.CHEX.PC.CD,80.6833725
GHA,2011,SH.XPD.CHEX.PC.CD,91.70959473
GHA,2012,SH.XPD.CHEX.PC.CD,81.96895599
GHA,2013,SH.XPD.CHEX.PC.CD,105.34784698
GHA,2014,SH.XPD.CHEX.PC.CD,78.46701813
GHA,2015,SH.XPD.CHEX.PC.CD,78.21643066
GHA,2016,SH.XPD.CHEX.PC.CD,64.86400604
GHA,2017,SH.XPD.CHEX.PC.CD,54.10602188
GHA,2018,SH.XPD.CHEX.PC.CD,53.37788773
GHA,2019,SH.XPD.CHEX.PC.CD,71.14958191
GHA,2020,SH.XPD.CHEX.PC.CD,97.37677765
GHA,2021,SH.XPD.CHEX.PC.CD,94.40388489
GHA,2022,SH.XPD.CHEX.PC.CD,82.32108307
GHA,2000,SP.DYN.IMRT.IN,61.7
GHA,2001,SP.DYN.IMRT.IN,59.7
GHA,2002,SP.DYN.IMRT.IN,57.8
GHA,2003,SP.DYN.IMRT.IN,56.2
GHA,2004,SP.DYN.IMRT.IN,54.7
GHA,2005,SP.DYN.IMRT.IN,53.4
GHA,2006,SP.DYN.IMRT.IN,52.1
GHA,2007,SP.DYN.IMRT.IN,50.7
GHA,2008,SP.DYN.IMRT.IN,49.2
GHA,2009,SP.DYN.IMRT.IN,47.5
GHA,2010,SP.DYN.IMRT.IN,45.8
GHA,2011,SP.DYN.IMRT.IN,44
GHA,2012,SP.DYN.IMRT.IN,42.3
GHA,2013,SP.DYN.IMRT.IN,40.7
GHA,2014,SP.DYN.IMRT.IN,39.3
GHA,2015,SP.DYN.IMRT.IN,37.9
GHA,2016,SP.DYN.IMRT.IN,36.6
GHA,2017,SP.DYN.IMRT.IN,35.4
GHA,2018,SP.DYN.IMRT.IN,34.1
GHA,2019,SP.DYN.IMRT.IN,32.9
GHA,2020,SP.DYN.IMRT.IN,31.7
GHA,2021,SP.DYN.IMRT.IN,30.5
GHA,2022,SP.DYN.IMRT.IN,29.4
GHA,2000,SP.DYN.LE00.IN,58.139
GHA,2001,SP.DYN.LE00.IN,58.403
GHA,2002,SP.DYN.LE00.IN,58.709
GHA,2003,SP.DYN.LE00.IN,59.014
GHA,2004,SP.DYN.LE00.IN,59.316
GHA,2005,SP.DYN.LE00.IN,59.638
GHA,2006,SP.DYN.LE00.IN,59.975
GHA,2007,SP.DYN.LE00.IN,60.282
GHA,2008,SP.DYN.LE00.IN,60.578
GHA,2009,SP.DYN.LE00.IN,60.928
GHA,2010,SP.DYN.LE00.IN,61.297
GHA,2011,SP.DYN.LE00.IN,61.617
GHA,2012,SP.DYN.LE00.IN,61.995
GHA,2013,SP.DYN.LE00.IN,62.397
GHA,2014,SP.DYN.LE00.IN,62.832
GHA,2015,SP.DYN.LE00.IN,63.175
GHA,2016,SP.DYN.LE00.IN,63.522
GHA,2017,SP.DYN.LE00.IN,63.829
GHA,2018,SP.DYN.LE00.IN,64.138
GHA,2019,SP.DYN.LE00.IN,64.455
GHA,2020,SP.DYN.LE00.IN,64.309
GHA,2021,SP.DYN.LE00.IN,64.286
GHA,2022,SP.DYN.LE00.IN,65.246
GIN,2000,SH.DYN.MORT,165.7
GIN,2001,SH.DYN.MORT,159
GIN,2002,SH.DYN.MORT,152.7
GIN,2003,SH.DYN.MORT,146.9
GIN,2004,SH.DYN.MORT,141.6
GIN,2005,SH.DYN.MORT,137
GIN,2006,SH.DYN.MORT,133.1
GIN,2007,SH.DYN.MORT,129.7
GIN,2008,SH.DYN.MORT,126.9
GIN,2009,SH.DYN.MORT,124.4
GIN,2010,SH.DYN.MORT,122.2
GIN,2011,SH.DYN.MORT,120.3
GIN,2012,SH.DYN.MORT,118.4
GIN,2013,SH.DYN.MORT,116.6
GIN,2014,SH.DYN.MORT,115.4
GIN,2015,SH.DYN.MORT,113.7
GIN,2016,SH.DYN.MORT,111.4
GIN,2017,SH.DYN.MORT,109.5
GIN,2018,SH.DYN.MORT,107.5
GIN,2019,SH.DYN.MORT,105.4
GIN,2020,SH.DYN.MORT,102.9
GIN,2021,SH.DYN.MORT,100.3
GIN,2022,SH.DYN.MORT,97.6
GIN,2000,SH.IMM.IDPT,46
GIN,2001,SH.IMM.IDPT,50
GIN,2002,SH.IMM.IDPT,53
GIN,2003,SH.IMM.IDPT,57
GIN,2004,SH.IMM.IDPT,60
GIN,2005,SH.IMM.IDPT,59
GIN,2006,SH.IMM.IDPT,57
GIN,2007,SH.IMM.IDPT,63
GIN,2008,SH.IMM.IDPT,60
GIN,2009,SH.IMM.IDPT,57
GIN,2010,SH.IMM.IDPT,64
GIN,2011,SH.IMM.IDPT,63
GIN,2012,SH.IMM.IDPT,59
GIN,2013,SH.IMM.IDPT,56
GIN,2014,SH.IMM.IDPT,52
GIN,2015,SH.IMM.IDPT,48
GIN,2016,SH.IMM.IDPT,47
GIN,2017,SH.IMM.IDPT,49
GIN,2018,SH.IMM.IDPT,51
GIN,2019,SH.IMM.IDPT,53
GIN,2020,SH.IMM.IDPT,54
GIN,2021,SH.IMM.IDPT,56
GIN,2022,SH.IMM.IDPT,58
GIN,2000,SH.IMM.MEAS,42
GIN,2001,SH.IMM.MEAS,44
GIN,2002,SH.IMM.MEAS,46
GIN,2003,SH.IMM.MEAS,48
GIN,2004,SH.IMM.MEAS,50
GIN,2005,SH.IMM.MEAS,51
GIN,2006,SH.IMM.MEAS,51
GIN,2007,SH.IMM.MEAS,57
GIN,2008,SH.IMM.MEAS,55
GIN,2009,SH.IMM.MEAS,53
GIN,2010,SH.IMM.MEAS,58
GIN,2011,SH.IMM.MEAS,62
GIN,2012,SH.IMM.MEAS,58
GIN,2013,SH.IMM.MEAS,55
GIN,2014,SH.IMM.MEAS,51
GIN,2015,SH.IMM.MEAS,47
GIN,2016,SH.IMM.MEAS,48
GIN,2017,SH.IMM.MEAS,48
GIN,2018,SH.IMM.MEAS,49
GIN,2019,SH.IMM.MEAS,50
GIN,2020,SH.IMM.MEAS,50
GIN,2021,SH.IMM.MEAS,51
GIN,2022,SH.IMM.MEAS,51
GIN,2000,SH.MLR.INCD.P3,415.77
GIN,2001,SH.MLR.INCD.P3,414.39
GIN,2002,SH.MLR.INCD.P3,418.97
GIN,2003,SH.MLR.INCD.P3,425.18
GIN,2004,SH.MLR.INCD.P3,425.36
GIN,2005,SH.MLR.INCD.P3,420.24
GIN,2006,SH.MLR.INCD.P3,404.99
GIN,2007,SH.MLR.INCD.P3,384.49
GIN,2008,SH.MLR.INCD.P3,378.78
GIN,2009,SH.MLR.INCD.P3,393.8
GIN,2010,SH.MLR.INCD.P3,415.74
GIN,2011,SH.MLR.INCD.P3,428.78
GIN,2012,SH.MLR.INCD.P3,431.75
GIN,2013,SH.MLR.INCD.P3,413.73
GIN,2014,SH.MLR.INCD.P3,396.69
GIN,2015,SH.MLR.INCD.P3,384.39
GIN,2016,SH.MLR.INCD.P3,366.52
GIN,2017,SH.MLR.INCD.P3,358.48
GIN,2018,SH.MLR.INCD.P3,350.28
